timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,deaths_floor_2,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
0,Random,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:00
0,PSO,4,236,0,0,0,3,0,1,0,4,2025-01-01T00:00:00
0,SFM,1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Staff all evacuate),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Staff all assist),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Half Assist),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Assist Mobile),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Assist Elderly),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Top Evac),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Avoid Top),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,PSO SFM(Zone Sweep),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:00
0,MFO SFM,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:00
0,ACO SFM,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:00
1,Random,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:01
1,PSO,8,232,0,0,0,5,1,2,0,8,2025-01-01T00:00:01
1,SFM,3,237,0,0,0,1,0,2,3,0,2025-01-01T00:00:01
1,PSO SFM(Staff all evacuate),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Staff all assist),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Half Assist),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Assist Mobile),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Assist Elderly),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Top Evac),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Avoid Top),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,PSO SFM(Zone Sweep),1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
1,MFO SFM,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:01
1,ACO SFM,1,239,0,0,0,0,0,1,1,0,2025-01-01T00:00:01
2,Random,0,240,0,0,0,0,0,0,0,0,2025-01-01T00:00:02
2,PSO,12,228,0,0,0,7,1,4,0,12,2025-01-01T00:00:02
2,SFM,7,233,0,0,0,3,0,4,6,1,2025-01-01T00:00:02
2,PSO SFM(Staff all evacuate),3,237,0,0,0,1,0,2,2,1,2025-01-01T00:00:02
2,PSO SFM(Staff all assist),5,235,0,0,0,2,0,3,5,0,2025-01-01T00:00:02
2,PSO SFM(Half Assist),3,237,0,0,0,1,0,2,3,0,2025-01-01T00:00:02
2,PSO SFM(Assist Mobile),4,236,0,0,0,2,0,2,3,1,2025-01-01T00:00:02
2,PSO SFM(Assist Elderly),4,236,0,0,0,1,0,3,3,1,2025-01-01T00:00:02
2,PSO SFM(Top Evac),4,236,0,0,0,2,0,2,3,1,2025-01-01T00:00:02
2,PSO SFM(Avoid Top),3,237,0,0,0,1,0,2,3,0,2025-01-01T00:00:02
2,PSO SFM(Zone Sweep),2,238,0,0,0,0,0,2,2,0,2025-01-01T00:00:02
2,MFO SFM,2,238,0,0,0,0,0,2,2,0,2025-01-01T00:00:02
2,ACO SFM,5,235,0,0,0,1,0,4,5,0,2025-01-01T00:00:02
3,Random,0,240,80,80,80,0,0,0,0,0,2025-01-01T00:00:03
3,PSO,15,225,76,80,80,10,1,4,0,15,2025-01-01T00:00:03
3,SFM,9,231,79,80,80,4,1,4,7,2,2025-01-01T00:00:03
3,PSO SFM(Staff all evacuate),6,234,79,80,80,4,0,2,3,3,2025-01-01T00:00:03
3,PSO SFM(Staff all assist),5,235,79,80,80,2,0,3,5,0,2025-01-01T00:00:03
3,PSO SFM(Half Assist),4,236,79,80,80,1,0,3,4,0,2025-01-01T00:00:03
3,PSO SFM(Assist Mobile),6,234,79,80,80,4,0,2,3,3,2025-01-01T00:00:03
3,PSO SFM(Assist Elderly),7,233,79,80,80,4,0,3,4,3,2025-01-01T00:00:03
3,PSO SFM(Top Evac),7,233,79,80,80,4,0,3,4,3,2025-01-01T00:00:03
3,PSO SFM(Avoid Top),5,235,79,80,80,2,0,3,5,0,2025-01-01T00:00:03
3,PSO SFM(Zone Sweep),5,235,79,80,80,2,0,3,5,0,2025-01-01T00:00:03
3,MFO SFM,5,235,80,80,80,1,0,4,4,1,2025-01-01T00:00:03
3,ACO SFM,7,233,80,80,80,3,0,4,6,1,2025-01-01T00:00:03
4,Random,0,240,80,80,80,0,0,0,0,0,2025-01-01T00:00:04
4,PSO,21,219,72,80,80,13,1,7,0,21,2025-01-01T00:00:04
4,SFM,11,229,77,80,80,6,1,4,8,3,2025-01-01T00:00:04
4,PSO SFM(Staff all evacuate),7,233,79,80,80,4,0,3,4,3,2025-01-01T00:00:04
